Product_ID,Product_Name,Product_Barcode,Product_Sku,Product_Attribute_color,Product_Attribute_size,Product_Descriptions,Product_Categorise,Product_Price,Product_Sale_price,Product_Image
39444238729348,Pupa Glow Obsession Liquid Highlighter - 002-Moon Light,8011607306213,721050132A002,002-Moon Light,,"A rich, ultra-sensory fluid, which blends onto the skin for a striking metallic finish. A single drop of product is sufficient to enhance the cheekbones, bridge of the nose, eyebrow arch and cupid's bow. To obtain a radiant effect all over the face, mix a few drops of product with moisturiser, primer or foundation.
Luminosity: from medium to high.","['Makeup', 'Women']",23.94,19.15,moustaphalabban.com/cdn/shop/products/002_96d2f0ec-75fc-47f4-83f4-a59fb17f3911.png?v=1625307096
39444238762116,Pupa Glow Obsession Liquid Highlighter - 100-Sunrise,8011607340354,721050132A100,100-Sunrise,,"A rich, ultra-sensory fluid, which blends onto the skin for a striking metallic finish. A single drop of product is sufficient to enhance the cheekbones, bridge of the nose, eyebrow arch and cupid's bow. To obtain a radiant effect all over the face, mix a few drops of product with moisturiser, primer or foundation.
Luminosity: from medium to high.","['Makeup', 'Women']",23.94,19.15,moustaphalabban.com/cdn/shop/products/100.png?v=1625307072
39444587217028,Pupa Contouring & Strobing Powder Palette - 001-Light Skin,8011607270705,721050077A001,001-Light Skin,,"Contouring is the make-up technique used to sculpt face features and to give greater definition to volumes, thanks to light contrasts. Matt powders that are light and silky and allow you to create shadings effects on your face, for a perfect, smooth and natural look.
Strobing is the make-up technique to illuminate the face, emphasizing the high points of the face. An illuminating powder that is rich in golden pearls, which capture light and create stroboscopic effects on your face skin.
The palette contains 4 necessary shades and the make-up tutorial for you to follow to recreate the latest must-have effects. 3 color versions available: for fair, medium and dark skins.
Dermatologist tested
Paraben free
Fragrance free","['Makeup', 'Powder', 'Women']",24.36,19.49,moustaphalabban.com/cdn/shop/products/001_4130c72a-0ebc-42f4-9d1c-67ec990cdcaa.png?v=1625313061
39432416133252,Pupa Contouring & Strobing Powder Palette - 002-Medium Skin,8011607270712,721050077A002,002-Medium Skin,,"Contouring is the make-up technique used to sculpt face features and to give greater definition to volumes, thanks to light contrasts. Matt powders that are light and silky and allow you to create shadings effects on your face, for a perfect, smooth and natural look.
Strobing is the make-up technique to illuminate the face, emphasizing the high points of the face. An illuminating powder that is rich in golden pearls, which capture light and create stroboscopic effects on your face skin.
The palette contains 4 necessary shades and the make-up tutorial for you to follow to recreate the latest must-have effects. 3 color versions available: for fair, medium and dark skins.
Dermatologist tested
Paraben free
Fragrance free","['Makeup', 'Powder', 'Women']",24.36,19.49,moustaphalabban.com/cdn/shop/products/002_39a56ca3-a8ca-4792-86f5-f843c1372e27.png?v=1625055846
39432416166020,Pupa Contouring & Strobing Powder Palette - 003-Dark Skin,8011607270729,721050077A003,003-Dark Skin,,"Contouring is the make-up technique used to sculpt face features and to give greater definition to volumes, thanks to light contrasts. Matt powders that are light and silky and allow you to create shadings effects on your face, for a perfect, smooth and natural look.
Strobing is the make-up technique to illuminate the face, emphasizing the high points of the face. An illuminating powder that is rich in golden pearls, which capture light and create stroboscopic effects on your face skin.
The palette contains 4 necessary shades and the make-up tutorial for you to follow to recreate the latest must-have effects. 3 color versions available: for fair, medium and dark skins.
Dermatologist tested
Paraben free
Fragrance free","['Makeup', 'Powder', 'Women']",24.36,19.49,moustaphalabban.com/cdn/shop/products/003_6b89f165-f070-4933-b09f-127803fdb839.png?v=1625055841
41265530372228,Hackett London Essential Men Edp - 100Ml,8436581947229,725PHKT001,100Ml,,"Essential
 
by
 
Hackett London
 
is a Aromatic Fougere fragrance for men. This is a new fragrance.
 
Essential
 
was launched in 2022. Essential was created by Tim Gage and Christian Provenzano. Top notes are Bergamot and Pink Pepper; middle notes are Lavender and Pineapple; base notes are Patchouli, Amber and Tonka Bean.

","['Eau De Parfume Men', 'Men']",50.01,35.01,moustaphalabban.com/cdn/shop/products/hackett.jpg?v=1673610642
41265530404996,Hackett London Essential Men Edp - 50Ml,8436581947236,725PHKT002,50Ml,,"Essential
 
by
 
Hackett London
 
is a Aromatic Fougere fragrance for men. This is a new fragrance.
 
Essential
 
was launched in 2022. Essential was created by Tim Gage and Christian Provenzano. Top notes are Bergamot and Pink Pepper; middle notes are Lavender and Pineapple; base notes are Patchouli, Amber and Tonka Bean.

","['Eau De Parfume Men', 'Men']",50.01,35.01,moustaphalabban.com/cdn/shop/products/hackett.jpg?v=1673610642
41244552724612,Bic 1 Sensitive Blade - 5,3086125705010,BSH-00005,5,,,['SHAVING'],No.ne,1.10,moustaphalabban.com/cdn/shop/products/3086125705010.jpg?v=1672313154
41223560462468,Alien Goddess Mugler Edp - 60Ml,8004608247746,337LD0558,60Ml,,"Alien Goddess
 
by
 
Mugler
 
is a Amber Floral fragrance for women. This is a new fragrance.
 
Alien Goddess
 
was launched in 2021. Alien Goddess was created by Nathalie Lorson and Marie Salamagne. Top notes are Coconut Water and Bergamot; middle notes are Jasmine and Heliotrope; base notes are Bourbon Vanilla and Cashmeran.

","['Eau De Parfume Women', 'Women']",140.38,112.31,moustaphalabban.com/cdn/shop/products/3614273560405.jpg?v=1671227075
41223560495236,Alien Goddess Mugler Edp - 90Ml,8004608247593,337LD1794,90Ml,,"Alien Goddess
 
by
 
Mugler
 
is a Amber Floral fragrance for women. This is a new fragrance.
 
Alien Goddess
 
was launched in 2021. Alien Goddess was created by Nathalie Lorson and Marie Salamagne. Top notes are Coconut Water and Bergamot; middle notes are Jasmine and Heliotrope; base notes are Bourbon Vanilla and Cashmeran.

","['Eau De Parfume Women', 'Women']",140.38,112.31,moustaphalabban.com/cdn/shop/products/3614273560405.jpg?v=1671227075
34248549040260,The Body Set Wooden Hair Brush Medium,7261894231120,OPT-3112,Default Title,,,"['Hair Brushes', 'Hair Tools']",No.ne,5.00,moustaphalabban.com/cdn/shop/products/7261894231120.jpg?v=1600159566
34544586424452,Evoluderm Deo Creamy Sweetness - 200Ml,3760100682588,EV 15257,200Ml,,Say goodbye to unsightly spots and enjoy free movement. Invisible deodorant provides several hours of protection and is gentle on the skin.,['Deodorant Women'],No.ne,3.33,moustaphalabban.com/cdn/shop/products/3760100682588.jpg?v=1599905889
34223413067908,Adidas Roll On Pure Game - 50ML,3607347411055,167856,50ML,,,"['BATH & BODY', 'BODY CARE', 'Brand_Adidas']",No.ne,3.33,moustaphalabban.com/cdn/shop/products/c1a8f80a-5a78-4e00-acea-edec0c88013e.jpg?v=1599121399
34544587309188,Adidas Roll On Climacool - 50ML,3607343816373,185012,50ML,,,['Deodorant Men'],No.ne,3.33,moustaphalabban.com/cdn/shop/products/8b94809c-8ac4-48d5-852a-4b1c65a864eb.png?v=1599119692
33861860524164,Palmolive Naturals Vital Strong - 350ml,8714789880488,30548155,350ml,,,"['Hair Care', 'Shampoo']",No.ne,2.00,moustaphalabban.com/cdn/shop/products/8714789880488.jpg?v=1589799309
40146478825604,Byphasse Sorbet Lifting Serum N2 - 50Ml,8436097093960,1027101,50Ml,,"The lifting serum “sorbet” provides extra hydration and protection for your skin. The fresh & light texture is easily absorbed. A smooth hyaluronic acid base and a selection of natural ingredients are key to the serum’s immediate and lasting firming effect.

Smooth, firm and toned skin.","['Byphasse Skincare', 'Masks & Scrubs']",No.ne,7.22,moustaphalabban.com/cdn/shop/products/8436097093960.jpg?v=1646735325
40211610796164,Byphasse Caresse Shower Cream Coconut 1L - 1L,8436097093861,1002045,1L,,"The shower cream with extract of Indonesian coconut gently cleanses your skin.

Its creamy texture and exotic perfume, with milky and fruity notes, will offer you a unique experience under the shower.

The coconut extract from the Asian archipelagos is recognized for its rich moisturizing agents and its protective effect.",['Bath & Body'],No.ne,5.00,moustaphalabban.com/cdn/shop/products/8436097093861.jpg?v=1648123214
39325017276548,Byphasse Caress Shower Pink Pomegranti - 500Ml,8436097093588,1002.39,500Ml,,"Flower shower gel with pink pomegranate extract that revitalizes your body and leaves a feeling of softness on your skin.

Its citrus and passionate perfume will transport you to the sunny gardens of southern Spain.

With this gel you will get a moment of well-being in the shower, a clean and soft skin.

A gentle formula with neutral pH.

Without parabens.

Without colorants.",['Bath & Body'],No.ne,3.35,moustaphalabban.com/cdn/shop/products/8436097093588.jpg?v=1619461271
41102087454852,Garnier Pure Active 3in1 Charcoal Anti-BlackHead - 150Ml,3600542163040,6082000,150Ml,,"Garnier Pure Active 3in1 Anti Blackhead Charcoal can be used as a face wash, blackhead scrub and charcoal face mask to visibly reduce the appearance of blackheads, and help to protect against their reappearance.","['Garnier Skincare', 'Mask & Scrubs']",No.ne,6.73,moustaphalabban.com/cdn/shop/products/3600542163040.jpg?v=1666959040
41102130708612,Yves Saint Laurent Black Opium Extreme Edp - 90Ml,3614273258180,331LC323400,90Ml,,"Black Opium Extreme
 
by
 
Yves Saint Laurent
 
is a Amber Vanilla fragrance for women. This is a new fragrance.
 
Black Opium Extreme
 
was launched in 2021. Top notes are Coffee and Cacao; middle notes are Jasmine Sambac and Orange Blossom; base notes are Bourbon Vanilla and Patchouli.","['Eau De Parfume Women', 'Women']",144.33,122.68,moustaphalabban.com/cdn/shop/products/3614273258180.jpg?v=1666961184
41212027699332,Yves Saint Laurent Black Opium Extreme Edp - 50Ml,3614273256476,331LC315300,50Ml,,"Black Opium Extreme
 
by
 
Yves Saint Laurent
 
is a Amber Vanilla fragrance for women. This is a new fragrance.
 
Black Opium Extreme
 
was launched in 2021. Top notes are Coffee and Cacao; middle notes are Jasmine Sambac and Orange Blossom; base notes are Bourbon Vanilla and Patchouli.","['Eau De Parfume Women', 'Women']",144.33,122.68,moustaphalabban.com/cdn/shop/products/3614273258180.jpg?v=1666961184
41102113341572,Givenchy L'Interdit Women Edt - 50Ml,3274872441972,LGP69311,50Ml,,"L'Interdit Eau de Toilette (2022)
 
by
 
Givenchy
 
is a Floral fragrance for women. This is a new fragrance.
 
L'Interdit Eau de Toilette (2022)
 
was launched in 2022. Top notes are Orange, Bitter Orange, Bergamot and Mandarin Orange; middle notes are Orange Blossom, Tuberose and Jasmine; base notes are Musk, Cistus Incanus, Sandalwood, Vetiver and Indonesian Patchouli Leaf.

","['Eau De Toilette Women', 'Givenchy Perfumes', 'Women']",124.00,93.00,moustaphalabban.com/cdn/shop/products/3274872441989.jpg?v=1666960544
41102113374340,Givenchy L'Interdit Women Edt - 100Ml,3274872441989,LGP69312,100Ml,,"L'Interdit Eau de Toilette (2022)
 
by
 
Givenchy
 
is a Floral fragrance for women. This is a new fragrance.
 
L'Interdit Eau de Toilette (2022)
 
was launched in 2022. Top notes are Orange, Bitter Orange, Bergamot and Mandarin Orange; middle notes are Orange Blossom, Tuberose and Jasmine; base notes are Musk, Cistus Incanus, Sandalwood, Vetiver and Indonesian Patchouli Leaf.

","['Eau De Toilette Women', 'Givenchy Perfumes', 'Women']",124.00,93.00,moustaphalabban.com/cdn/shop/products/3274872441989.jpg?v=1666960544
39325019504772,Hamlet Classic Edt - 100Ml,5281076617018,262064,100Ml,,Hamlet Classic A Dramatic Original Scent Adds An Edge To Everything You Do,['Bath & Body'],No.ne,9.56,moustaphalabban.com/cdn/shop/products/5281076206830.jpg?v=1619461301
40926103732356,Missoni Wave Homme Edt - 100Ml,8011003858156,254250,100Ml,,"Missoni Wave
 
by
 
Missoni
 
is a Citrus Aromatic fragrance for men. This is a new fragrance.
 
Missoni Wave
 
was launched in 2020. The nose behind this fragrance is Christophe Raynaud. Top notes are Sea Notes, Sicilian Mandarin and Citruses; middle notes are Lavender, Clary Sage, Rosemary and Egyptian Pelargonium; base notes are Vanilla orchid, Haitian Vetiver, Patchouli and Oakmoss.","['Eau De Toilette Men', 'Men']",64.00,48.00,moustaphalabban.com/cdn/shop/products/8011003858156.jpg?v=1663068415
40926103765124,Missoni Wave Homme Edt - 50Ml,8011003858149,2260308,50Ml,,"Missoni Wave
 
by
 
Missoni
 
is a Citrus Aromatic fragrance for men. This is a new fragrance.
 
Missoni Wave
 
was launched in 2020. The nose behind this fragrance is Christophe Raynaud. Top notes are Sea Notes, Sicilian Mandarin and Citruses; middle notes are Lavender, Clary Sage, Rosemary and Egyptian Pelargonium; base notes are Vanilla orchid, Haitian Vetiver, Patchouli and Oakmoss.","['Eau De Toilette Men', 'Men']",64.00,48.00,moustaphalabban.com/cdn/shop/products/8011003858156.jpg?v=1663068415
39568693297284,Versace Eros Femme Edt - 100Ml,8011003827343,207167,100Ml,,"Eros Pour Femme Eau de Toilette by Versace is a Floral Woody Musk fragrance for women. Eros Pour Femme Eau de Toilette was launched in 2016. Top notes are Sicilian Lemon, Raspberry, White Currant, Mandarin Orange and Calone; middle notes are Magnolia, Jasmine, Orange Blossom and Freesia; base notes are Musk, Ambroxan, Woody Notes and Patchouli.","['Eau De Toilette Women', 'Women']",111.00,83.25,moustaphalabban.com/cdn/shop/products/8011003827336.jpg?v=1633169255
39568693330052,Versace Eros Femme Edt - 50Ml,8011003827336,207166,50Ml,,"Eros Pour Femme Eau de Toilette by Versace is a Floral Woody Musk fragrance for women. Eros Pour Femme Eau de Toilette was launched in 2016. Top notes are Sicilian Lemon, Raspberry, White Currant, Mandarin Orange and Calone; middle notes are Magnolia, Jasmine, Orange Blossom and Freesia; base notes are Musk, Ambroxan, Woody Notes and Patchouli.","['Eau De Toilette Women', 'Women']",111.00,83.25,moustaphalabban.com/cdn/shop/products/8011003827336.jpg?v=1633169255
34490463518852,Tress Beauty Professional Ionic Hair Dryer 2200W,2010000058,TRESS,Default Title,,,['Hair Tools'],No.ne,25.00,moustaphalabban.com/cdn/shop/products/2010000058.jpg?v=1610559202
40868167254148,Le Chameau Arabia Pour Homme - 100Ml,6291103667113,7113.,100Ml,,"Arabia pour homme EDT perfume is simply Oud Gold. The essence of luxury, the essence of Arabia. The mix of luxury and precious oud incense to make this phenomenally designed essence. Inspired by middle-eastern man, Arabia Oud is a stunning bottle and glamorous essence within.


Head notes: Fruity, Muguet Note

Heart notes: Woody, Sandalwood, Cedarwood, Patchouli

Base notes: Vetiver, Amber, Musk","['Eau De Toilette Men', 'Men']",No.ne,25.00,moustaphalabban.com/cdn/shop/products/6291103667113.jpg?v=1661595965
40002995617924,Bourjois Volume Glamour Eye Shadow Palette - 1,3616302467389,258186,1,,"For a delicate look, opt for the Coup de Foudre Volume Glamor Eyeshadow
Palette This nude eyeshadow palette allows you to create a full-fledged look for a delicate gaze and natural makeup .
Its 6 ultra-pigmented nude shades with a creamy-powdery texture are easy to apply and work on for a result that lasts all day!
Complete your look with Volume Glamor Coup de Foudre mascara! to highlight your gaze!","['Bourjois', 'Eye Shadow', 'Makeup', 'Women']",13.32,11.99,moustaphalabban.com/cdn/shop/products/01_e247e63b-0aba-47c1-b2f5-46e2f1720fcf.jpg?v=1639738498
